"","ROI","model","npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi"
"15","lh_parahippocampal","constrained","44","0.0330467670349815","513.150198519192","61","0","13437.0882826379","21","0","0.966297911209758","0.988397641564015","0.988397641564015",NA,NA,"2.79383168560084","0.96619712811659","0.966297911209758","6799.44120600108","7056.01630526067","-13510.8824120022","-13204.7632824534","7764","-13344.5863180846","0.141593504032974","0.130416129288732","0.153038623833395","0","0.00313492485065519","0.00404717057939977","0.0548341511965685","0.0548341511965685","0.0707905847959097","0.377448661076911","0.0222650284981984","0.296377594894769","0.065840353906499","1214.91750309241","1356.52358867436","0.99951899856491","0.999172046710091","0.580672942023424","0.971301475374769"
"16","lh_paracentral","constrained","44","0.050250077597901","780.283204940206","61","0","8329.59876673459","21","0","0.913429060045597","0.970196889523894","0.970196889523894",NA,NA,"2.63265552939992","0.913010266281881","0.913429060045597","13133.765652044","13523.9072545141","-26179.531304088","-25873.4121745393","7764","-26013.2352101705","0.178587857199567","0.167521473500475","0.189880047297531","0","0.00150385514186585","0.00194146863985161","0.08285131593029","0.08285131593029","0.106960588936461","0.98080608346221","0.0617012028184488","0.763286846605569","0.103401376291405","799.328099020828","892.454787469119","0.999779334064437","0.999620165192884","0.580824184551721","0.954734783991495"
"17","lh_parsopercularis","constrained","44","0.124250740710447","1929.36550175182","61","0","7982.13399376951","21","0","0.765314149565372","0.919206510506112","0.919206510506112",NA,NA,"2.20265048766154","0.764129037178084","0.765314149565372","14281.3952603233","15246.0780111992","-28474.7905206466","-28168.6713910979","7764","-28308.494426729","0.287827898197096","0.276861728084117","0.298942789541162","0","0.0018160397407981","0.00234449722405396","0.125867717144395","0.125867717144395","0.162494524108463","1.83582938913479","0.1039333723886","1.4269827424475","0.168710135046558","323.863660168172","361.526399997365","0.999601929729147","0.999314797074761","0.580721121080742","0.886634581079868"
"18","lh_parsorbitalis","constrained","44","0.0560397117450723","870.184643977482","61","0","8124.18289288453","21","0","0.900139901237076","0.965621933212764","0.965621933212764",NA,NA,"2.5936316363692","0.899644513249035","0.900139901237076","9454.79795845263","9889.89028044137","-18821.5959169053","-18515.4767873566","7764","-18655.2998229877","0.189419978401206","0.178373285998837","0.200681943720313","0","0.00279187472540309","0.00360429477206119","0.0992155623745543","0.0992155623745543","0.128086740253751","1.05637133801547","0.0589841808944443","0.823458355107039","0.125758207443783","716.850379582098","800.3558648039","0.99968233560897","0.99945320063839","0.580767833068068","0.94922318933856"
"19","lh_parstriangularis","constrained","44","0.116934429241442","1815.75781726111","61","0","7563.74105918887","21","0","0.76735807268322","0.919910156169633","0.919910156169633",NA,NA,"2.20744240445377","0.766117769036958","0.76735807268322","13060.9154803997","13968.7943890303","-26033.8309607995","-25727.7118312507","7764","-25867.5348668819","0.278939847681986","0.267970217799275","0.290062581326796","0","0.00192883215515674","0.00249011160485047","0.117753799626364","0.117753799626364","0.152019501635184","1.58887931661035","0.104840480561961","1.23602102624358","0.161181661625913","344.06447796954","384.083686609109","0.999558585287509","0.999240187789975","0.580695940024172","0.893145263883689"
"20","lh_pericalcarine","constrained","44","0.02152783419098","334.284209317538","61","0","8801.12547191068","21","0","0.968874680641885","0.989284726122616","0.989284726122616",NA,NA,"2.79443328375905","0.968732232712696","0.968874680641885","12912.3110292232","13079.453133882","-25736.6220584464","-25430.5029288977","7764","-25570.3259645289","0.110080206525942","0.0986918164102018","0.121773644850352","0","0.00123356907991979","0.00159253083430859","0.0650655319081943","0.0650655319081943","0.0839992404975213","0.455168032674465","0.0327013230278826","0.356745767084938","0.0763611514632023","1864.45029270012","2081.82577410934","0.999763576496022","0.999593041509545","0.580815030154832","0.982554518941128"
"21","lh_postcentral","constrained","44","0.0662526982616385","1028.77189860672","61","0","9033.19631511371","21","0","0.892615310988761","0.963031500504327","0.963031500504327",NA,NA,"2.57394462641243","0.892136566720402","0.892615310988761","14149.3237512663","14663.7097005696","-28210.6475025325","-27904.5283729838","7764","-28044.351408615","0.207151684939278","0.196129994243817","0.218373065074628","0","0.00136381636199304","0.00176067935242807","0.084975743640856","0.084975743640856","0.109703213317542","0.876376669324028","0.069849978635023","0.682951980244542","0.108055297091819","606.500605665283","677.133552605525","0.999608639840115","0.999326347265771","0.580725019335686","0.939578122011573"
"22","lh_posteriorcingulate","constrained","44","0.0319560705997747","496.213864273302","61","0","11099.1732179906","21","0","0.96071429325852","0.986475412433261","0.986475412433261",NA,NA,"2.77489789586262","0.96057193018461","0.96071429325852","15926.6915615179","16174.7984936545","-31765.3831230357","-31459.263993487","7764","-31599.0870291182","0.138916338377787","0.127726866685633","0.150376879198625","0","0.00125569828361251","0.00162109951343083","0.0831766784029347","0.0831766784029347","0.107380630082472","0.915636891545988","0.038825368185897","0.712422610803944","0.091047204024751","1256.34986534496","1402.78912502651","0.999850380180786","0.999742457688238","0.580865458962171","0.972361448380781"
"23","lh_precentral","constrained","44","0.129725227733312","2014.37333624287","61","0","6651.31313435343","21","0","0.70538746863675","0.89857601379298","0.89857601379298",NA,NA,"2.02504465030502","0.703599313656208","0.70538746863675","12766.4291242847","13773.6157924062","-25444.8582485694","-25138.7391190207","7764","-25278.5621546519","0.294302935619633","0.283339046478525","0.305412504349028","0","0.00248112535816188","0.00320311906400463","0.161896959764612","0.161896959764612","0.209008076323318","2.18660874236532","0.104275007595514","1.70101141643037","0.2132425666549","310.238608598565","346.311956880385","0.999569751369037","0.999259408094244","0.580702426985822","0.881793973582601"
"24","lh_precuneus","constrained","44","0.0490294343621692","761.329056775763","61","0","8562.41522246148","21","0","0.918007843134227","0.971773191898668","0.971773191898668",NA,NA,"2.64648435296679","0.917622061921475","0.918007843134227","17527.5634499077","17908.2279782956","-34967.1268998155","-34661.0077702667","7764","-34800.8308058979","0.176219124545307","0.165147873632128","0.187518593276147","0","0.000784804443820974","0.00101317818031607","0.0782326673915253","0.0782326673915253","0.100997939312254","1.11586550651825","0.0623538420424347","0.866897622260281","0.0975400548048761","819.203380199194","914.648562911172","0.999865639796881","0.999768724240534","0.580874324072474","0.95590088610003"
"25","lh_rostralanteriorcingulate","constrained","44","0.0238439094265175","370.248225574963","61","0","4525.17451491055","21","0","0.931341864185938","0.976363592588602","0.976363592588602",NA,NA,"2.66709528275382","0.930726671965431","0.931341864185938","8094.16827129425","8279.29238408173","-16100.3365425885","-15794.2174130398","7764","-15934.040448671","0.117099643983794","0.105774749719196","0.128722266403126","0","0.00239963874280831","0.0030979202959369","0.0850386738053118","0.0850386738053118","0.109784455810512","0.90940364409261","0.0410366985261937","0.708994148701111","0.108176526236984","1683.444275676","1879.70501619693","0.999849047901643","0.99974016442086","0.580864684971431","0.980281482030578"
"26","lh_rostralmiddlefrontal","constrained","44","0.157110514690221","2439.61207210975","61","0","6248.07390341604","21","0","0.618020902111842","0.868498999087683","0.868498999087683",NA,NA,"1.7705736222598","0.615551372225171","0.618020902111842","14816.1223476893","16035.9283837441","-29544.2446953785","-29238.1255658298","7764","-29377.948601461","0.324760929597237","0.313805559616187","0.335849125629538","0","0.00182542999800601","0.00235661999398158","0.154440677611472","0.154440677611472","0.199382057455406","2.41175603486737","0.144832604672907","1.87437732812057","0.215354146489686","256.336499937507","286.122051402278","0.999529583077249","0.999190265952641","0.580679091121068","0.857973447226889"
"27","lh_superiorfrontal","constrained","44","0.16214257319721","2517.74987660627","61","0","8377.75121240348","21","0","0.706016152190836","0.898792445836189","0.898792445836189",NA,NA,"2.0317992514359","0.70460221619443","0.706016152190836","14268.0637773653","15526.9387156684","-28448.1275547306","-28142.0084251819","7764","-28281.831460813","0.33005205258272","0.319097861106485","0.341137057192021","0","0.00160770991376694","0.00207554457385064","0.112773224211807","0.112773224211807","0.145589606423481","1.71878044061557","0.137691069463205","1.33533301687023","0.159307292553855","248.412188750633","277.273352285212","0.999533690028607","0.999197335295143","0.580681477064238","0.853666919081145"
"28","lh_superiorparietal","constrained","44","0.118731355285731","1843.66048487683","61","0","6430.68591023577","21","0","0.721880212253449","0.904253843562663","0.904253843562663",NA,NA,"2.07197442041893","0.720133691048693","0.721880212253449","15241.4108040764","16163.2410465148","-30394.8216081527","-30088.702478604","7764","-30228.5255142352","0.281148833170349","0.270180100657719","0.292269555292033","0","0.00145016360440179","0.00187215316304142","0.128889347520097","0.128889347520097","0.166395432149625","1.84414141588203","0.121245018826503","1.43384221272347","0.178127419155468","338.872408074857","378.285950602865","0.999606511049928","0.999322682954794","0.580723782609958","0.891541788992041"
"29","lh_superiortemporal","constrained","44","0.137002965093495","2127.38204197179","61","0","9409.75239860625","21","0","0.779908772300935","0.924230888824912","0.924230888824912",NA,NA,"2.24804554809034","0.778967079898292","0.779908772300935","12444.3771816652","13508.0682026511","-24800.7543633305","-24494.6352337817","7764","-24634.4582694129","0.302696413998539","0.291735208181303","0.313799522706642","0","0.00258108898865866","0.00333217155605144","0.135332433265112","0.135332433265112","0.174713420079169","1.76611928120404","0.0927768553708236","1.37392881812535","0.175315623669071","293.811538034998","327.968633231942","0.999504416278402","0.999146946052988","0.580664470409358","0.875399804401528"
"30","lh_supramarginal","constrained","44","0.274615408995105","4264.22807087599","61","0","7546.34693984805","21","0","0.441457237191398","0.807714786574088","0.807714786574088",NA,NA,"1.26336278115544","0.438472511073573","0.441457237191398","12337.4841514607","14469.5981868987","-24586.9683029214","-24280.8491733727","7764","-24420.6722090039","0.431711327841173","0.420769965990002","0.442753823241768","0","0.00418846626585732","0.00540728669793899","0.252270096844853","0.252270096844853","0.325679294608749","3.42039461948739","0.156713119114755","2.66102651375352","0.333026568939058","147.080837456198","164.12148108973","0.998859356945001","0.998036598020085","0.580289721653763","0.762855216277032"
"31","lh_frontalpole","constrained","44","0.0671617257989032","1042.88727820537","61","0","6597.35495436015","21","0","0.850694300259086","0.948599677138374","0.948599677138374",NA,NA,"2.44558709036304","0.84978060630713","0.850694300259086","2972.45346742814","3493.89710653082","-5856.90693485628","-5550.78780530756","7764","-5690.61084093875","0.208656915499402","0.197637016543452","0.219875269716707","0","0.00743487827130034","0.00959838657527521","0.131055011024206","0.131055011024206","0.169191291711259","0.988757430870377","0.0698715740512291","0.775723095955355","0.166821221165581","598.305212860336","667.982149617053","0.999300772371059","0.99879641145838","0.58054616299652","0.938724407708945"
"32","lh_temporalpole","constrained","44","0.0346653007389666","538.282789874673","61","0","2986.62388718791","21","0","0.839061591074771","0.944594973976561","0.944594973976561",NA,NA,"2.38123319774111","0.836861193277501","0.839061591074771","-239.745667391845","29.3957275454918","567.491334783691","873.610464332402","7764","733.787428701212","0.145475498416533","0.134314368904539","0.15689959787195","0","0.00762496024390777","0.00984378134671615","0.10284112760604","0.10284112760604","0.132767324841128","0.848006591636134","0.059139044881446","0.664093591758545","0.132521051691906","1158.23931623901","1293.23376951666","0.99968010047483","0.999449353276346","0.580766534561568","0.969730662749648"
"33","lh_transversetemporal","constrained","44","0.0380076040561845","590.182075784433","61","0","9436.41527293889","21","0","0.943796204368662","0.980651152323638","0.980651152323638",NA,NA,"2.72308927156101","0.943556412129086","0.943796204368662","9193.11340843714","9488.20444632935","-18298.2268168743","-17992.1076873256","7764","-18131.9307229567","0.153180869109787","0.14204804145048","0.164567392241314","0","0.00233290261309563","0.00301176432294772","0.0719002395426006","0.0719002395426006","0.0928228101122721","0.630370833037312","0.0415034242600969","0.492398122373384","0.0870565218233476","1056.47429048882","1179.59763480815","0.999641275331473","0.999382523111553","0.580743979002094","0.966494939135802"
"34","lh_insula","constrained","44","0.0322261200135311","500.407191570111","61","0","3310.46089457644","21","0","0.866419694395944","0.954013337414997","0.954013337414997",NA,NA,"2.46567991792341","0.86477535633572","0.866419694395944","10863.8186147006","11114.0222104857","-21639.6372294013","-21333.5180998525","7764","-21473.3411354837","0.139583970176459","0.128397588620931","0.151040590759008","0","0.00189933737906062","0.00245203401264367","0.102295021174293","0.102295021174293","0.132062304469325","1.44890205323077","0.0485855000788161","1.12641674182128","0.129466949384173","1245.83024663029","1391.04237018092","0.999877535257652","0.999789200033664","0.580881234768731","0.972098898194043"
"35","rh_bankssts","constrained","44","0.0615506143825356","955.757940132013","61","0","11854.1457157681","21","0","0.924385454077548","0.973968762879156","0.973968762879156",NA,NA,"2.67056120221982","0.924128984607078","0.924385454077548","12302.8445715578","12780.7235416238","-24517.6891431155","-24211.5700135668","7764","-24351.393049198","0.199184136410021","0.188152160454301","0.210422559008219","0","0.00159920590725549","0.00206456594865234","0.0640010636856176","0.0640010636856176","0.0826250179313191","0.644945463915377","0.0482409514386442","0.502613887339122","0.0795898315259836","652.757083610264","728.785948113198","0.999631221109906","0.999365216664592","0.580738137978136","0.944006500296178"
"36","rh_caudalanteriorcingulate","constrained","44","0.0443672632423841","688.934863627741","61","0","11623.0380550338","21","0","0.945877193244053","0.98136755832992","0.98136755832992",NA,NA,"2.73258732035009","0.945689950107511","0.945877193244053","10622.1694362884","10966.6368681023","-21156.3388725768","-20850.2197430281","7764","-20990.0427786593","0.166862699235","0.155769865620151","0.178193660229173","0","0.00227722005637317","0.00293987845132759","0.0753645813710989","0.0753645813710989","0.0972952561813866","0.588588354110949","0.0392181024577468","0.460221208573591","0.0867978961711287","905.181281257358","1010.65597090402","0.999470367465689","0.99908833744094","0.580644689670543","0.960367864422121"
"37","rh_caudalmiddlefrontal","constrained","44","0.211436285125166","3283.18263542358","61","0","6862.93509239528","21","0","0.52905390186981","0.837871015397803","0.837871015397803",NA,NA,"1.51514307297055","0.526284418822806","0.52905390186981","11867.4530830004","13509.0444007122","-23646.9061660009","-23340.7870364522","7764","-23480.6100720833","0.377987156153383","0.367040848782044","0.389048421904916","0","0.00329233681660097","0.00425038855360036","0.183498017830838","0.183498017830838","0.236894922373635","2.49702412726561","0.15163931486476","1.94268980704818","0.250105701050681","190.731147142665","212.863693210583","0.999022092892638","0.998316717274213","0.580384263490009","0.812606824026087"
"38","rh_cuneus","constrained","44","0.0301462679633301","468.11124893459","61","0","10160.7165890516","21","0","0.959849839454668","0.986177813582754","0.986177813582754",NA,NA,"2.77093751243894","0.959690824455816","0.959849839454668","14791.3853157948","15025.4409402621","-29494.7706315896","-29188.6515020409","7764","-29328.4745376721","0.134356449230233","0.123144515233695","0.145845155380083","0","0.00117509616277835","0.00151704262287759","0.0714889045023941","0.0714889045023941","0.0922917788587949","0.650958807798615","0.0374554321837317","0.507959875366377","0.0831865989370587","1331.71360518584","1486.94420708504","0.999806247559461","0.999666491700711","0.580839820010734","0.974122824084068"
"39","rh_entorhinal","constrained","44","0.0338120387278619","525.033337366239","61","0","4521.83987195157","21","0","0.89690072284997","0.964506806227039","0.964506806227039",NA,NA,"2.56748838772043","0.895976239747151","0.89690072284997","-419.494123204888","-156.977454521769","926.988246409777","1233.10737595849","7764","1093.2843403273","0.143442074591246","0.132272617836829","0.154876996988388","0","0.0070005167864497","0.00903762830958839","0.0861430753600297","0.0861430753600297","0.111210232086829","0.580801180305474","0.064926219547188","0.456526345189846","0.11229443216452","1187.44277108688","1325.84387013407","0.999514668443832","0.999164593222989","0.580670426429274","0.970558450194743"
"40","rh_fusiform","constrained","44","0.0734572561634238","1140.64427370564","61","0","7328.90515648508","21","0","0.852263507723884","0.949139896101665","0.949139896101665",NA,NA,"2.45267527484923","0.851450417904492","0.852263507723884","15429.7992634728","16000.1214003256","-30771.5985269455","-30465.4793973968","7764","-30605.302433028","0.218797476790343","0.207788554253894","0.229996879504544","0","0.00120421665375465","0.00155463701507246","0.0965928839963918","0.0965928839963918","0.124700877026724","1.45196921963532","0.0742795505576528","1.1280288356125","0.12355732127613","547.114176047269","610.819568344406","0.999779590907766","0.999620607300254","0.580824333765464","0.932833203281981"
"41","rh_inferiorparietal","constrained","44","0.21445409863668","3330.04324363037","61","0","7310.53023001941","21","0","0.551542672781855","0.845613051285557","0.845613051285557",NA,NA,"1.58160442494096","0.549068265127902","0.551542672781855","14499.3840291323","16164.4056509475","-28910.7680582646","-28604.6489287159","7764","-28744.4719643471","0.380725792438769","0.369779816314848","0.391785933547965","0","0.00232003685609082","0.00299515470207572","0.182277391743266","0.182277391743266","0.235319100870598","2.83509317254113","0.154716441980693","2.20350978303417","0.250994136019891","188.061236784028","209.882332070671","0.999298753977733","0.998792937174786","0.580544990406111","0.810158224739321"
"42","rh_inferiortemporal","constrained","44","0.121529552455475","1887.11089052862","61","0","7624.00158218401","21","0","0.759817110283429","0.917314087146754","0.917314087146754",NA,NA,"2.185768372851","0.758546805698105","0.759817110283429","12875.3449857643","13818.9004310286","-25662.6899715287","-25356.5708419799","7764","-25496.3938776111","0.28455455356143","0.273587156735015","0.295672256526833","0","0.00264278226086959","0.0034118172280001","0.156477158159599","0.156477158159599","0.202011142537997","2.21934729282507","0.0872856903346394","1.72573158719999","0.202945928430343","331.092953638406","369.599006087473","0.999605435867545","0.99932083223102","0.580723157980193","0.889050566372919"
"43","rh_isthmuscingulate","constrained","44","0.010963330593018","170.238597448384","61","2.92810220514639e-12","11957.5840701246","21","0","0.990848420552594","0.996849456255811","0.996849456255811",NA,NA,"2.86340718045571","0.99081765010826","0.990848420552594","14226.9205326309","14312.0398313551","-28365.8410652618","-28059.7219357131","7764","-28199.5449713443","0.0695969206123501","0.0573272885151309","0.0821003976244604","0.0050456216436211","0.0012157115016034","0.00156947679983426","0.0598508178846114","0.0598508178846114","0.077267073641331","0.563184920441394","0.0147619860365333","0.439177401346285","0.0666109323423141","3660.11148843119","4086.95470740174","0.999930401176015","0.999880198745599","0.580911947349875","0.992989744123657"
"44","rh_lateraloccipital","constrained","44","0.100679877623901","1563.35713974394","61","0","9139.3928417848","21","0","0.835238822694782","0.943278938960499","0.943278938960499",NA,NA,"2.40788204176885","0.834512874037672","0.835238822694782","15780.4742933049","16562.1528631769","-31472.9485866098","-31166.8294570611","7764","-31306.6524926923","0.258100329589259","0.247120742503189","0.269244312151444","0","0.00143179831657967","0.00184844367841362","0.118818791936913","0.118818791936913","0.15339440079605","1.44079896036786","0.0796220030223971","1.12130691475544","0.150108258077723","399.451506608287","445.931731171564","0.999574799961131","0.99926809829375","0.580705359977419","0.907781570725964"
"45","rh_lateralorbitofrontal","constrained","44","0.0189019257404989","293.509102898467","61","0","4103.67659606909","21","0","0.943049835707699","0.980394205735437","0.980394205735437",NA,NA,"2.69700331539914","0.942486346020221","0.943049835707699","13052.1582924512","13198.9128439004","-26016.3165849023","-25710.1974553536","7764","-25850.0204909848","0.101536443354681","0.0900505539284577","0.113333848317613","7.54285522930331e-13","0.0011296989759815","0.00145843510673465","0.080975401214196","0.080975401214196","0.104538793451682","1.11237274904897","0.0461268098497836","0.864672075614892","0.100306050960026","2123.32602514301","2370.89991709497","0.999936609353737","0.999890884953154","0.580915554005505","0.985138007673406"
"46","rh_lingual","constrained","44","0.0351689766479815","546.103869389857","61","0","10153.9224617351","21","0","0.95212596649962","0.983518775352328","0.983518775352328",NA,NA,"2.74853639468689","0.951936233412174","0.95212596649962","16065.8166517821","16338.868586477","-32043.6333035642","-31737.5141740155","7764","-31877.3372096467","0.146662585168709","0.1355061413963","0.158080550528802","0","0.0011105154785122","0.00143366931799444","0.0818816301829983","0.0818816301829983","0.105708730019689","0.840936830089054","0.0373874056528215","0.655170837260917","0.0947522043964419","1141.66580116666","1274.72691829276","0.999803235198592","0.99966130648938","0.580838069972516","0.969242355761144"
"47","rh_medialorbitofrontal","constrained","44","0.02395510080855","371.974805355164","61","0","4666.58545693365","21","0","0.933060147480222","0.976955132739093","0.976955132739093",NA,NA,"2.67322253746681","0.93247876773473","0.933060147480222","13418.5202934488","13604.5076961264","-26749.0405868976","-26442.9214573489","7764","-26582.7444929801","0.117426081523122","0.106103839647727","0.129045678195504","0","0.00105214358754294","0.00135831153079091","0.0757474944315438","0.0757474944315438","0.0977895948167694","0.931488015304646","0.0618815595868262","0.72440425033827","0.095872402255918","1675.63494497436","1870.9847102858","0.999908601659758","0.999842674988108","0.580899282869002","0.980172489237452"
"48","rh_middletemporal","constrained","44","0.307583472707791","4776.15616420658","61","0","9398.42738735282","21","0","0.497180199916468","0.826898101610588","0.826898101610588",NA,NA,"1.42860042527329","0.495026202764043","0.497180199916468","11489.879215877","13877.9572979803","-22891.7584317539","-22585.6393022052","7764","-22725.4623378364","0.457246096913537","0.44630622457359","0.468281618156575","0","0.00514151790382712","0.00663767107191657","0.260935067188119","0.260935067188119","0.336865723220366","3.42857652842582","0.133404147018322","2.66757585539297","0.333637406905534","131.423291509204","146.637448758179","0.998781422793982","0.997902449071609","0.580244445623171","0.738115409421038"
"49","rh_parahippocampal","constrained","44","0.0386656008803455","600.399450470006","61","0","11235.0107670591","21","0","0.951899506637315","0.983440813760387","0.983440813760387",NA,NA,"2.74953130574204","0.951727319606658","0.951899506637315","8461.7011531886","8761.9008784236","-16835.4023063772","-16529.2831768285","7764","-16669.1062124597","0.154652596663989","0.143524650100103","0.16603250801113","0","0.00203043207586196","0.00262127653847291","0.0511464561583728","0.0511464561583728","0.0660297909729685","0.393491570352183","0.0411486101838617","0.307836494212616","0.0626865820328175","1038.51262132262","1159.54069833204","0.999634120179476","0.999370206866312","0.580739822199505","0.965859197716138"
"50","rh_paracentral","constrained","44","0.0535352576280198","831.295480447891","61","0","7915.97908492335","21","0","0.902432232921442","0.966411096579513","0.966411096579513",NA,NA,"2.59971872345729","0.901935387463173","0.902432232921442","13524.6633767093","13940.3111169332","-26961.3267534185","-26655.2076238698","7764","-26795.030659501","0.184812201905029","0.17375761406225","0.196086445168846","0","0.00143050863828436","0.00184677871089373","0.0859406129829928","0.0859406129829928","0.110948854281996","1.10155846417464","0.0572527821809579","0.856999007141344","0.110279238801863","750.338860067147","837.750848508067","0.999784390955978","0.999628869678323","0.580827122364902","0.951603454651589"
"51","rh_parsopercularis","constrained","44","0.0840623526054364","1305.32021125722","61","0","8875.78668802125","21","0","0.859474851840245","0.951622489977789","0.951622489977789",NA,NA,"2.4775722306012","0.858837172662593","0.859474851840245","14294.8896684601","14947.5497740887","-28501.7793369201","-28195.6602073714","7764","-28335.4832430026","0.234891901799969","0.223897125655305","0.246065620259789","0","0.0014071340678767","0.00181660227025586","0.0890918245024571","0.0890918245024571","0.115017050860417","1.20125016977465","0.079115984572922","0.933975677951059","0.117462918031473","478.217775627505","533.886254749508","0.999667968004905","0.99942846951664","0.580759486174278","0.92299268922563"
"52","rh_parsorbitalis","constrained","44","0.0635408121197774","986.661730595904","61","0","8384.96058331688","21","0","0.889327344219882","0.96189957751832","0.96189957751832",NA,NA,"2.56295738708489","0.888795517310457","0.889327344219882","9934.67180836167","10428.0026736596","-19781.3436167233","-19475.2244871746","7764","-19615.0475228058","0.202594719276652","0.191567318295788","0.213825624196874","0","0.0023661360847517","0.00305466855036792","0.0872337672131271","0.0872337672131271","0.112618309214459","0.937952322613463","0.0663595529680299","0.730920273502906","0.113583062400827","632.34303113345","705.990552542854","0.999665941797211","0.999424981782085","0.580758309044094","0.942129609007258"
"53","rh_parstriangularis","constrained","44","0.144543605747398","2244.47311004559","61","0","7176.38791214166","21","0","0.694849093179064","0.894948048471481","0.894948048471481",NA,NA,"1.99627422737585","0.693133651038234","0.694849093179064","13217.4857717964","14339.7223268192","-26346.9715435927","-26040.852414044","7764","-26180.6754496752","0.311154359704917","0.300195582733208","0.322251423630774","0","0.0023108375515246","0.0029832784509485","0.149259589523262","0.149259589523262","0.192693301495117","2.00755029612697","0.120132996629992","1.56150094317246","0.200510393986847","278.535963745692","310.91113037285","0.99939442142372","0.998957610647386","0.580600568636637","0.868823554776799"
"54","rh_pericalcarine","constrained","44","0.0224730455528368","348.96145134445","61","0","8466.53033206571","21","0","0.965903686326112","0.988261924800793","0.988261924800793",NA,NA,"2.78503754421048","0.965741429752989","0.965903686326112","12345.1165595175","12519.5972851897","-24602.2331190349","-24296.1139894862","7764","-24435.9370251174","0.11299758021451","0.101637143599711","0.124660181839958","0","0.00125642516431546","0.00162203791238323","0.0643934393849135","0.0643934393849135","0.0831315727809289","0.430115756625771","0.0395735329713979","0.337410564034755","0.0755072443666536","1786.07398252114","1994.30669890841","0.999751882056059","0.99957291173584","0.580808236242092","0.981626236027072"
"55","rh_postcentral","constrained","44","0.037381578246208","580.461147007118","61","0","7972.35411692425","21","0","0.934670102806583","0.977509379654725","0.977509379654725",NA,NA,"2.69326836066038","0.9343397932478","0.934670102806583","12924.1687699575","13214.399343461","-25760.3375399149","-25454.2184103662","7764","-25594.0414459974","0.151767402616582","0.140629740729502","0.163160436170596","0","0.0016898905275643","0.00218163929005673","0.0940986815855482","0.0940986815855482","0.121480875560301","0.872862113714514","0.0566476448695023","0.680777461699486","0.111070217628557","1074.15022014756","1199.33549964915","0.999779252110827","0.999620024125194","0.580824136940576","0.967100179341141"
"56","rh_posteriorcingulate","constrained","44","0.0312304049257334","484.945727686789","61","0","10350.3639143542","21","0","0.958957228034376","0.985870521126588","0.985870521126588",NA,NA,"2.76866505953813","0.958797673868317","0.958957228034376","16661.5635884069","16904.0364522503","-33235.1271768139","-32929.0080472651","7764","-33068.8310828963","0.137106201199933","0.125908110070096","0.148577623968008","0","0.00104051312544609","0.00134329666878764","0.075806591558133","0.075806591558133","0.0978658888791323","0.944745345004984","0.0363862453319188","0.734636214773819","0.0877607434620931","1285.51901343509","1435.36091692915","0.999870666651184","0.99977737702253","0.58087724443545","0.973067313786804"
"57","rh_precentral","constrained","44","0.0782955882911301","1215.77389498467","61","0","5794.80699572536","21","0","0.799997835771163","0.93114679592122","0.93114679592122",NA,NA,"2.29533113380429","0.798602587103896","0.799997835771163","11375.7522721983","11983.6392196906","-22663.5045443965","-22357.3854148478","7764","-22497.208450479","0.226282227528206","0.215280324484","0.237469079957074","0","0.00225350828800336","0.00290926668999246","0.128126137574841","0.128126137574841","0.16541013234708","1.49853146775171","0.0901166412625045","1.16679264116702","0.166447067767736","513.366658198109","573.135330010903","0.999695887736145","0.999476528070413","0.580775706208618","0.928330747396567"
"58","rh_precuneus","constrained","44","0.0523509042856737","812.904841747941","61","0","8708.4616900607","21","0","0.913449420719956","0.970203898936378","0.970203898936378",NA,NA,"2.63361240665928","0.913049069345728","0.913449420719956","17685.8674707702","18092.3198916442","-35283.7349415404","-34977.6158119917","7764","-35117.4388476229","0.182592698576195","0.171534061480449","0.193873153763941","0","0.000763833509547033","0.000986104820583608","0.0773636175127219","0.0773636175127219","0.0998760007430442","1.18484968059362","0.0561783674383125","0.920467083323109","0.0992316289504078","767.291422693905","856.680963998214","0.999870310512515","0.999776763996952","0.580877037535842","0.952731157050928"
"59","rh_rostralanteriorcingulate","constrained","44","0.0349253810369417","542.321316741631","61","0","6299.2700651743","21","0","0.923335359622146","0.973607254951886","0.973607254951886",NA,NA,"2.65468304090741","0.922843783338485","0.923335359622146","7838.77760389691","8109.93826226772","-15589.5552077938","-15283.4360782451","7764","-15423.2591138763","0.146089672188392","0.134930982869209","0.157510581165532","0","0.00269433389511517","0.0034783701016344","0.087039542740723","0.087039542740723","0.112367566498776","0.83473205319176","0.0518828989264073","0.651507288311031","0.110663527507467","1149.62165374658","1283.61083817415","0.999744164636114","0.999559627652327","0.5808037527886","0.969478487704226"
