"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"230","uncon_v_timecon","lh_frontalpole",-9603.49608225477,-14.9249103456477,-9347.7402832519,-91.6516500465095,30.9497475273114,9.07508965435308,0.696503745231814,"nonsig"
"330","timecon_v_con","lh_frontalpole",-9508.15019649285,95.3458857619135,-9329.12113719084,18.6191460610535,150.295633289227,119.345885761915,8.34416050760584e-20,"sig"
"530","uncon_v_errcon","lh_frontalpole",-9497.47447315626,91.0966987528609,-9241.71867415339,14.3699590519991,136.971356625822,115.096698752863,5.84482327807035e-19,"sig"
"630","errcon_v_con","lh_frontalpole",-9508.15019649285,-10.6757233365952,-9329.12113719084,-87.4024630374552,150.295633289227,13.324276663405,0.345918053208965,"nonsig"
"830","uncon_v_con","lh_frontalpole",-9508.15019649285,80.4209754162657,-9329.12113719084,-73.0325039854561,150.295633289227,128.420975416268,2.99395441633136e-16,"sig"
"131","uncon","lh_temporalpole",4697.38245874993,NA,5029.86499745366,NA,19.4227172751903,NA,NA,NA
"231","uncon_v_timecon","lh_temporalpole",4682.70872346617,-14.6737352837599,4938.46452246904,-91.4004749846208,28.7489819914292,9.32626471623892,0.674839312360356,"nonsig"
"331","timecon_v_con","lh_temporalpole",4720.70292392061,37.9942004544455,4899.73198322262,-38.7325392464154,90.7431824458746,61.9942004544454,9.75001174985748e-09,"sig"
"531","uncon_v_errcon","lh_temporalpole",4731.98640499851,34.6039462485851,4987.74220400138,-42.1227934522758,78.0266635237755,58.6039462485852,4.0506493044859e-08,"sig"
"631","errcon_v_con","lh_temporalpole",4720.70292392061,-11.2834810778995,4899.73198322262,-88.0102207787604,90.7431824458746,12.7165189220991,0.389977574789385,"nonsig"
"831","uncon_v_con","lh_temporalpole",4720.70292392061,23.3204651706856,4899.73198322262,-130.133014231036,90.7431824458746,71.3204651706843,1.37716474774211e-06,"sig"
"132","uncon","lh_transversetemporal",-9276.652529007,NA,-8944.16999030327,NA,14.48702446034,NA,NA,NA
"232","uncon_v_timecon","lh_transversetemporal",-9290.77000027799,-14.1174712709872,-9035.01420127512,-90.844210971849,24.3695531893519,9.88252872901181,0.626265650249934,"nonsig"
"332","timecon_v_con","lh_transversetemporal",-9140.12118764674,150.648812631251,-8961.09212834473,73.9220729303906,199.018365820598,174.648812631246,5.33683590785285e-31,"sig"
"532","uncon_v_errcon","lh_transversetemporal",-9125.66437812318,150.988150883828,-8869.90857912031,74.2614111829662,189.475175344169,174.988150883829,4.5473944380637e-31,"sig"
"632","errcon_v_con","lh_transversetemporal",-9140.12118764674,-14.4568095235645,-8961.09212834473,-91.1835492244245,199.018365820598,9.543190476429,0.655967022277847,"nonsig"
"832","uncon_v_con","lh_transversetemporal",-9140.12118764674,136.531341360263,-8961.09212834473,-16.9221380414583,199.018365820598,184.531341360258,9.95964309711733e-27,"sig"
"133","uncon","lh_insula",15017.7258292594,NA,15350.2083679631,NA,11.9773230992859,NA,NA,NA
"233","uncon_v_timecon","lh_insula",15005.9966892448,-11.7291400146223,15261.7524882477,-88.4558797154841,24.248183084662,12.2708599853761,0.424179093015086,"nonsig"
"333","timecon_v_con","lh_insula",15053.06781808,47.0711288352195,15232.096877382,-29.6556108656405,95.3193119198846,71.0711288352226,2.01803001957217e-10,"sig"
"533","uncon_v_errcon","lh_insula",15064.8417425629,47.1159133035271,15320.5975415658,-29.6108263973347,83.0932364028108,71.1159133035249,1.97937899257296e-10,"sig"
"633","errcon_v_con","lh_insula",15053.06781808,-11.7739244829299,15232.096877382,-88.5006641837899,95.3193119198846,12.2260755170738,0.427698367460557,"nonsig"
"833","uncon_v_con","lh_insula",15053.06781808,35.3419888205972,15232.096877382,-118.111490581125,95.3193119198846,83.3419888205987,1.77002164462514e-08,"sig"
"134","uncon","rh_bankssts",816.016219045681,NA,1148.49875774941,NA,11.5628804242256,NA,NA,NA
"234","uncon_v_timecon","rh_bankssts",807.439770152387,-8.57644889329345,1063.19556915526,-85.3031885941543,26.9864315309403,15.4235511067147,0.219086625067262,"nonsig"
"334","timecon_v_con","rh_bankssts",843.783785469285,36.3440153168973,1022.81284477129,-40.3827243839637,87.3304468478344,60.3440153168941,1.95369906941529e-08,"sig"
"534","uncon_v_errcon","rh_bankssts",852.586300435218,36.5700813895369,1108.34209943809,-40.156658311324,72.1329618137725,60.5700813895469,1.7766117815029e-08,"sig"
"634","errcon_v_con","rh_bankssts",843.783785469285,-8.80251496593303,1022.81284477129,-85.529254666794,87.3304468478344,15.1974850340619,0.230813841265971,"nonsig"
"834","uncon_v_con","rh_bankssts",843.783785469285,27.7675664236039,1022.81284477129,-125.685912978118,87.3304468478344,75.7675664236088,2.83202256086825e-07,"sig"
"135","uncon","rh_caudalanteriorcingulate",2974.94622401567,NA,3307.4287627194,NA,32.2057567958156,NA,NA,NA
"235","uncon_v_timecon","rh_caudalanteriorcingulate",2980.1738362209,5.2276122052308,3235.92963522377,-71.4991274956301,61.4333690010467,29.2276122052311,0.00364456859893392,"sig"
"335","timecon_v_con","rh_caudalanteriorcingulate",3114.68223515697,134.508398936075,3293.71129445898,57.7816592352142,219.941767937121,158.508398936074,1.0572729387298e-27,"sig"
"535","uncon_v_errcon","rh_caudalanteriorcingulate",3110.01819131513,135.071967299457,3365.773990318,58.345227598596,191.277724095271,159.071967299455,8.11738076944028e-28,"sig"
"635","errcon_v_con","rh_caudalanteriorcingulate",3114.68223515697,4.66404384184898,3293.71129445898,-72.0626958590119,219.941767937121,28.66404384185,0.00441829889943665,"sig"
"835","uncon_v_con","rh_caudalanteriorcingulate",3114.68223515697,139.736011141306,3293.71129445898,-13.7174682604159,219.941767937121,187.736011141306,2.41899358984097e-27,"sig"
"136","uncon","rh_caudalmiddlefrontal",22590.3050690763,NA,22922.7876077801,NA,33.0519966604176,NA,NA,NA
