"","comparison","ROI","AIC","AICdiff","BIC","BICdiff","Chisq","Chisq diff","Pr(>Chisq)","LRT_p05"
"556","uncon_v_errcon","rh_precentral",28398.3332248426,1643.84938482074,28474.1770609434,1628.68061760058,1654.22501972036,1647.84938482075,0,"sig"
"656","errcon_v_con","rh_precentral",28473.103851059,74.7706262163956,28533.7789199396,59.6018589962441,1732.99564593676,78.7706262164038,7.85553646755767e-18,"sig"
"856","uncon_v_con","rh_precentral",28473.103851059,1718.62001103713,28533.7789199396,1688.28247659683,1732.99564593676,1726.62001103715,0,"sig"
"157","uncon","rh_precuneus",11624.2565760882,NA,11715.2691794092,NA,6.43604936381829,NA,NA,NA
"257","uncon_v_timecon","rh_precuneus",11636.0859706648,11.8293945765508,11711.9298067656,-3.33937264360247,22.2654439404117,15.8293945765934,0.00036533446251748,"sig"
"357","timecon_v_con","rh_precuneus",11633.8548605678,-2.23111009700915,11694.5299294484,-17.3998773171606,24.0343338433712,1.76888990295956,0.412943313256221,"nonsig"
"557","uncon_v_errcon","rh_precuneus",11621.9003321835,-2.35624390475823,11697.7441682842,-17.5250111249115,8.07980545910961,1.64375609529133,0.439605279103258,"nonsig"
"657","errcon_v_con","rh_precuneus",11633.8548605678,11.9545283842999,11694.5299294484,-3.21423883585157,24.0343338433712,15.9545283842616,0.000343177005759325,"sig"
"857","uncon_v_con","rh_precuneus",11633.8548605678,9.59828447954169,11694.5299294484,-20.7392499607631,24.0343338433712,17.5982844795529,0.00147832234552074,"sig"
"158","uncon","rh_rostralanteriorcingulate",-67005.2620606131,NA,-66914.2494572922,NA,4.79648156421958,NA,NA,NA
"258","uncon_v_timecon","rh_rostralanteriorcingulate",-67008.9200914493,-3.65803083627543,-66933.0762553486,-18.8267980564269,5.13845072795571,0.341969163736136,0.842834568306013,"nonsig"
"358","timecon_v_con","rh_rostralanteriorcingulate",-66917.2306683068,91.6894231425831,-66856.5555994262,76.5206559224316,100.827873870545,95.689423142589,1.66458423173603e-21,"sig"
"558","uncon_v_errcon","rh_rostralanteriorcingulate",-66913.360947636,91.9011129770224,-66837.5171115353,76.7323457568709,100.697594541242,95.9011129770221,1.49740028982099e-21,"sig"
"658","errcon_v_con","rh_rostralanteriorcingulate",-66917.2306683068,-3.86972067071474,-66856.5555994262,-19.0384878908662,100.827873870545,0.130279329303036,0.936936597315576,"nonsig"
"858","uncon_v_con","rh_rostralanteriorcingulate",-66917.2306683068,88.0313923063077,-66856.5555994262,57.6938578660047,100.827873870545,96.0313923063251,6.87675087042316e-20,"sig"
"159","uncon","rh_rostralmiddlefrontal",48733.4635464107,NA,48824.4761497316,NA,1.50757244837637,NA,NA,NA
"259","uncon_v_timecon","rh_rostralmiddlefrontal",48740.3020810372,6.83853462649131,48816.1459171379,-8.33023259366018,12.3461070748588,10.8385346264825,0.00443039154816205,"sig"
"359","timecon_v_con","rh_rostralmiddlefrontal",49781.7089708123,1041.40688977514,49842.3840396929,1026.23812255499,1057.75299685002,1045.40688977517,9.83508717014336e-228,"sig"
"559","uncon_v_errcon","rh_rostralmiddlefrontal",49776.7111816001,1043.24763518944,49852.5550177009,1028.07886796929,1048.75520763781,1047.24763518943,3.91800896598362e-228,"sig"
"659","errcon_v_con","rh_rostralmiddlefrontal",49781.7089708123,4.99778921219695,49842.3840396929,-10.1709780079545,1057.75299685002,8.99778921221878,0.0111212831446653,"sig"
"859","uncon_v_con","rh_rostralmiddlefrontal",49781.7089708123,1048.24542440163,49842.3840396929,1017.90788996133,1057.75299685002,1056.24542440165,2.30556158361221e-227,"sig"
"160","uncon","rh_superiorfrontal",53703.0723412761,NA,53794.084944597,NA,9.32192463309895,NA,NA,NA
"260","uncon_v_timecon","rh_superiorfrontal",53711.4175569708,8.34521569473145,53787.2613930716,-6.82355152542004,21.6671403277543,12.3452156946554,0.00208578948123172,"sig"
"360","timecon_v_con","rh_superiorfrontal",55084.5790538744,1373.16149690354,55145.254122755,1357.99272968339,1398.82863723126,1377.16149690351,8.97802070419493e-300,"sig"
"560","uncon_v_errcon","rh_superiorfrontal",55066.8357758657,1363.76343458961,55142.6796119665,1348.59466736946,1377.08535922263,1367.76343458954,9.86152101090113e-298,"sig"
"660","errcon_v_con","rh_superiorfrontal",55084.5790538744,17.7432780086601,55145.254122755,2.57451078850863,1398.82863723126,21.7432780086272,1.89892219733537e-05,"sig"
"860","uncon_v_con","rh_superiorfrontal",55084.5790538744,1381.50671259828,55145.254122755,1351.16917815797,1398.82863723126,1389.50671259816,1.3028859044021e-299,"sig"
"161","uncon","rh_superiorparietal",41300.3833761813,NA,41391.3959795022,NA,5.98573395499028,NA,NA,NA
"261","uncon_v_timecon","rh_superiorparietal",41318.7964240602,18.4130478788793,41394.6402601609,3.2442806587278,28.3987818338305,22.4130478788403,1.35852768062404e-05,"sig"
"361","timecon_v_con","rh_superiorparietal",42554.8178044746,1236.02138041444,42615.4928733552,1220.85261319429,1268.42016224828,1240.02138041445,5.40478623689854e-270,"sig"
"561","uncon_v_errcon","rh_superiorparietal",42522.441688609,1222.05831242766,42598.2855247097,1206.88954520751,1232.04404638263,1226.05831242764,5.81862288233402e-267,"sig"
"661","errcon_v_con","rh_superiorparietal",42554.8178044746,32.3761158656562,42615.4928733552,17.2073486455047,1268.42016224828,36.3761158656446,1.26190541287279e-08,"sig"
"861","uncon_v_con","rh_superiorparietal",42554.8178044746,1254.43442829332,42615.4928733552,1224.09689385301,1268.42016224828,1262.43442829329,4.64208758725557e-272,"sig"
"162","uncon","rh_superiortemporal",-3499.13142373174,NA,-3408.11882041083,NA,2.65235037745414,NA,NA,NA
